polity_id,macro_period,dynasty_name,polity_name,polity_aliases,polity_display_name,polity_name_disambiguation,polity_name_review_status,polity_name_risk_flags,polity_type,polity_start_year,polity_start_label,polity_end_year,polity_end_label,polity_date_raw,polity_date_precision,historical_geography_raw,modern_admin_units_raw,capital_historical,capital_modern,ruling_family_or_clan,ethnicity_or_group,founder,last_ruler,destroyed_by_or_successor,polity_source_titles,polity_source_urls,polity_source_raw,confidence_score,confidence_note,calendar_system_note,v02_row_count,v02_actual_min_year,v02_actual_max_year,v02_actual_years,merged_from_v02_contexts
polity_ind_0239,英属印度土邦体系,Princely state,Sangli,,Sangli,,candidate,needs_geography_review,princely_state_under_paramountcy,1782,1782年,1947,1947年,1782年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sangli,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0240,英属印度土邦体系,Princely state,Sangri,,Sangri,,candidate,needs_geography_review,princely_state_under_paramountcy,1800,1800年,1947,1947年,1800年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sangri,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0241,英属印度土邦体系,Princely state,Sant,,Sant,,candidate,needs_geography_review,princely_state_under_paramountcy,1255,1255年,1947,1947年,1255年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sant,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0242,英属印度土邦体系,Princely state,Sarangarh,,Sarangarh,,candidate,needs_geography_review,princely_state_under_paramountcy,1865,1865年,1947,1947年,1865年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sarangarh,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0243,英属印度土邦体系,Princely state,Savantvadi,Savantvadi (Savantwadi),Savantvadi,,candidate,needs_geography_review,princely_state_under_paramountcy,1627,1627年,1947,1947年,1627年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Savantvadi (Savantwadi),64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0244,英属印度土邦体系,Princely state,Savanur,,Savanur,,candidate,needs_geography_review,princely_state_under_paramountcy,1680,1680年,1947,1947年,1680年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Savanur,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0245,英属印度土邦体系,Princely state,Seraikella,,Seraikella,,candidate,needs_geography_review,princely_state_under_paramountcy,1803,1803年,1947,1947年,1803年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Seraikella,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0246,英属印度土邦体系,Princely state,Shahpura,,Shahpura,,candidate,needs_geography_review,princely_state_under_paramountcy,1629,1629年,1947,1947年,1629年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Shahpura,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0247,英属印度土邦体系,Princely state,Shailana,,Shailana,,candidate,needs_geography_review,princely_state_under_paramountcy,1736,1736年,1947,1947年,1736年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Shailana,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0248,英属印度土邦体系,Princely state,Sirmur,,Sirmur,,candidate,needs_geography_review,princely_state_under_paramountcy,1095,1095年,1947,1947年,1095年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sirmur,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
polity_ind_0249,英属印度土邦体系,Princely state,Sirohi,,Sirohi,,candidate,needs_geography_review,princely_state_under_paramountcy,1405,1405年,1947,1947年,1405年-1947年,approx,British Indian princely-state geography; exact agency/modern location requires gazetteer review.,Historical South Asia; modern country/ADM1 requires item-level review.,,,local ruling house,,,,Dominion of India/Pakistan or later administrative integration,Rulers.org: Indian states before 1947 K-W|Imperial Gazetteer of India|Encyclopaedia Britannica: Princely state,https://www.rulers.org/indstat2.html|https://dsal.uchicago.edu/reference/gazetteer/index.html|https://www.britannica.com/topic/princely-state-colonial-India,Imported from https://www.rulers.org/indstat2.html section Sirohi,64,Princely-state chronology imported from Rulers.org as a structured index; important states need Gazetteer/official corroboration before high-confidence display.,BCE years are negative; no year 0. Dates before early historic inscriptions are approximate.,,,,,
